# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.4 on 2021-03-23 at 16:29:12
#
# Requested input R.A. = 162.2187 degrees
# Requested input Dec. = 50.03668 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460000.0 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 46 752 13 3 ZTF_r 467210315115 0 2.684 178.512 12.2274 25.6652 3.26133e-05 0.0362313 0.118059 4.4723e-05 273 30. 0.071505 0.065162 19.5838 26.275 1 2458221.7103125 752120251 215.060997863956 75.2883870978943 3.17752125493082 1.20238298013774 420.372690454653 118.576922311353 3.56902436377748 1.11325906967521 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 47 753 16 2 ZTF_r 467213626215 0 2.3609 193.305 10.6886 25.7208 3.93505e-05 0.0376394 0.133167 4.92797e-05 266 30. 0.063261 0.061081 19.6955 26.275 1 2458221.7136227 753120262 -436.966272213067 60.3743183213048 -8.05101206703348 1.66614611631098 -291.494108338168 92.7719707668245 -3.16321121027488 1.1166580854006 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 48 753 16 2 ZTF_r 467214536215 0 2.5538 193.327 10.8806 25.6931 4.70505e-05 0.0409289 0.141408 5.8734e-05 265 30. 0.066381 0.06504 19.6101 26.275 3 2458221.714537 753120262 -164.715052324019 73.2381920702106 -2.50178782518446 1.37585138420496 98.1381493598546 109.064159622759 0.905880683295944 1.13116213627771 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 49 753 16 2 ZTF_r 467232196215 0 3.1335 193.332 8.13895 25.9037 5.19341e-05 0.0421121 0.128657 6.67603e-05 244 30. 0.075656 0.072843 19.782 26.275 3 2458221.7321991 753120262 -319.147416777652 67.0040431798659 -5.29840466975478 2.41127220659106 123.630938687575 92.4204616805547 1.34671043521651 1.20837262449922 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 50 753 16 2 ZTF_r 467233146215 0 2.9138 193.341 8.24533 25.8924 5.76627e-05 0.0436846 0.132032 7.29087e-05 244 30. 0.070258 0.07672 19.8207 26.275 1 2458221.7331481 753120262 -217.90430079442 67.0271891449756 -3.61634283824172 2.70037812433289 103.556004530156 94.1824034843837 1.10693140461251 1.20543904487843 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 51 753 16 2 ZTF_r 467272196215 0 3.2681 193.072 7.37308 25.9346 5.01295e-05 0.0417852 0.134733 6.24458e-05 254 30. 0.074879 0.082876 19.8575 26.275 2 2458221.7721991 753120262 -44.3562925057357 67.4948576131133 -0.731036993056242 2.44335741726522 426.62401017973 91.2525235775108 4.70669007930771 1.22206634301933 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 52 753 16 2 ZTF_r 468252596215 0 2.545 191.734 7.22979 26.0379 2.76264e-05 0.0311598 0.119375 3.41617e-05 264 30. 0.064411 0.055844 20.1222 26.275 2 2458222.7525926 753120262 148.617815047718 40.1407719620606 4.11850836951709 1.2746625659491 8.15066001961684 63.5809450293223 0.129056829526711 1.07442167412338 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 53 752 13 3 ZTF_r 468253595115 0 2.5984 179.472 6.91259 26.0917 2.21843e-05 0.0295233 0.108749 3.05593e-05 269 30. 0.061655 0.056598 20.1642 26.275 2 2458222.7535995 752120251 -90.5827951165283 41.2193320231826 -2.44455362781896 1.16112144245549 -2.37847812502726 65.9967174756112 -0.036282066800212 1.08035669596598 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 54 752 13 3 ZTF_r 469189475115 0 1.9523 183.356 6.60313 26.1204 1.71427e-05 0.026307 0.102151 2.36396e-05 274 30. 0.052603 0.053714 20.7168 26.275 3 2458223.6894792 752120251 -90.5638105451738 20.6639969561026 -4.87523056216324 1.72125135663717 88.2421516925305 38.9156221929182 2.28279705309067 1.03909312053165 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 55 753 16 2 ZTF_i 469233996215 0 2.1032 237.199 4.96477 25.4054 6.2942e-06 0.0243943 0.171975 1.68149e-05 268 30. 0.062313 0.060126 19.839 25.4054 2 2458223.7339931 753120362 -38.0227469306273 22.2881667739849 -1.89768419845575 1.38380601697663 -51.9961320933774 40.907563573773 -1.27962470657088 1.0391268037877 0.0253833369816497 15.9080001449585 0.0489999987185001 4.29899978637695 0.284000009298325 2458173.867755 2458266.720648 0
 56 752 13 3 ZTF_r 470185205115 0 1.8644 179.187 10.042 25.8201 2.17274e-05 0.029289 0.105422 2.97821e-05 273 30. 0.050595 0.047835 20.0235 26.275 1 2458224.6852083 752120251 142.626121111863 44.7761130148597 3.54329639395626 1.18475215031876 121.870115073124 84.5876140144259 1.45045960616649 1.04834631721152 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 57 752 13 3 ZTF_r 470186125115 0 1.9378 179.177 9.54624 25.8578 2.04516e-05 0.0282292 0.105691 2.79351e-05 272 30. 0.047711 0.049968 20.0503 26.275 3 2458224.6861227 752120251 -194.881987904042 44.4225902999644 -4.88003147684557 1.16185946722134 -37.0051788867527 83.4328751729397 -0.446519562204031 1.05019101665886 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 58 753 16 2 ZTF_r 470202636215 0 1.9637 192.069 15.8467 25.4234 4.26792e-05 0.0389867 0.105297 5.29104e-05 263 30. 0.054378 0.045969 19.4925 26.275 1 2458224.7026389 753120262 -26.1310071796352 75.7097764522065 -0.383936133129024 1.26255389782656 170.241851886232 137.182079586197 1.24935006868623 1.0545327803832 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 59 753 16 2 ZTF_r 470203556215 0 1.9363 191.952 16.5248 25.3777 3.8806e-05 0.0365362 0.105158 4.75992e-05 261 30. 0.051331 0.051131 19.4554 26.275 3 2458224.7035532 753120262 -221.85073799454 72.3549288848599 -3.4107317015785 1.69773580413385 -65.9588897558628 130.678607837479 -0.508140756717355 1.05858678492118 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 60 752 13 3 ZTF_r 470206855115 0 1.7785 179.702 27.7329 24.9856 5.17418e-05 0.0443145 0.0829246 7.18396e-05 259 30. 0.056573 0.050055 18.9259 26.275 1 2458224.7068519 752120251 -227.689718004903 113.355111383838 -2.23438039600516 1.09891054134378 -46.7728687892216 213.069864539106 -0.220997403144955 1.05632506093124 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 61 752 13 3 ZTF_r 470207765115 0 1.9094 179.904 34.7596 24.7945 8.24203e-05 0.0524984 0.110452 0.000115036 235 30. 0.055821 0.052627 18.6171 26.275 3 2458224.7077662 752120251 112.97984285564 141.110295329406 0.890629480769174 1.13518262653905 304.267811784474 257.121649786882 1.19133131440607 1.06381938612252 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 62 753 16 2 ZTF_r 470212436215 0 2.0513 191.725 19.4017 25.254 4.97345e-05 0.0416485 0.119364 6.10192e-05 261 30. 0.054882 0.05616 19.2336 26.275 1 2458224.7124306 753120262 -238.650179345996 96.0506402586173 -2.76386166373107 1.13093390721818 -289.016241051505 167.534936666942 -1.73672899427503 1.06594212885459 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 63 753 16 2 ZTF_r 470213346215 0 2.1079 192.17 18.6947 25.3057 5.9817e-05 0.0461362 0.110747 7.46054e-05 260 30. 0.056662 0.051206 19.262 26.275 3 2458224.7133449 753120262 -84.5543484904947 85.4161412674225 -1.10116094713887 1.19672133781501 -95.0512052099302 148.084188719445 -0.646195798304131 1.06509898037237 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 64 1790 8 3 ZTF_r 470248993115 0 2.432 435.869 6.50068 26.0237 2.33836e-05 0.0318928 0.126992 3.17061e-05 291 30. 0.068917 0.053045 20.1249 26.0237 2 2458224.7489931 1790120231 31.6643236358622 34.1588795661466 1.03114894014636 1.53722648368468 -18.3254227662662 54.0181382115863 -0.341530570170436 1.07805942269024 0.128808424473764 16.0789999008179 0.0430000014603138 3.72000002861023 0.230000004172325 2458224.748993 2458772.005104 0
 65 752 13 3 ZTF_r 472258395115 0 2.133 179.519 6.90694 26.1237 1.91794e-05 0.0276973 0.0970616 2.64947e-05 273 30. 0.054227 0.05187 20.3359 26.275 3 2458226.7583912 752120251 -224.948528232328 30.2426110606599 -8.27406013465335 1.53495683182672 -176.243254665123 55.6452928026678 -3.18859429412374 1.04122418301503 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 66 753 16 2 ZTF_r 472259826215 0 1.8911 193.525 7.31881 26.0458 2.34477e-05 0.0287813 0.120287 2.90691e-05 265 30. 0.053189 0.04994 20.3806 26.275 3 2458226.7598264 753120262 -27.4710945502214 33.3177317970929 -0.917181607040366 1.80569397787072 51.0528485884236 61.918018233058 0.830076509676581 1.05048270529321 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 67 752 13 3 ZTF_g 473191795115 0 2.3063 89.4398 4.48455 26.245 1.73908e-05 0.0264576 -0.0765898 2.40013e-05 274 30. 0.057142 0.050177 20.6973 26.245 3 2458227.691794 752120151 44.1055279447874 25.3881897343155 1.93248481837158 1.14672001761742 29.7138034071928 42.9951721072909 0.695750851004235 1.08275092084523 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 68 753 16 2 ZTF_r 473254896215 0 2.1217 193.112 6.49957 26.0555 2.76849e-05 0.0313391 0.121511 3.40534e-05 269 30. 0.058648 0.053294 20.4184 26.275 3 2458227.7548958 753120262 -126.722661420554 36.2373416616658 -3.8900282542946 2.18086134728539 -97.5475628913051 60.729465399889 -1.61708242766694 1.0733041838603 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 69 753 16 2 ZTF_r 473255906215 0 11.5793 193.127 6.51003 26.0676 2.96518e-05 0.0328572 0.117959 3.68453e-05 270 30. 0.065876 0.055626 20.2501 26.275 1 2458227.7559028 753120262 232.460155149695 42.4340015226317 6.0938160004369 1.29200633468928 197.68083538346 65.4589431927612 3.04026031396921 1.10990013614792 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 70 752 13 3 ZTF_g 475157915115 0 3.338 89.3258 5.98686 26.257 4.29415e-05 0.0402197 -0.0912341 6.44374e-05 250 30. 0.067115 0.055577 19.9733 26.257 1 2458229.6579167 752120151 32.3431967234308 39.793269382103 0.904124257643575 0.993408525409818 29.0918216433219 57.2718949176736 0.511380962302455 1.07592200972798 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 71 752 13 3 ZTF_g 475158835115 0 3.5791 90.1823 5.80159 26.2498 4.33211e-05 0.0400081 -0.0927408 6.69033e-05 241 30. 0.065121 0.065247 19.9753 26.2498 3 2458229.658831 752120151 10.0301875649466 39.5451237546475 0.282144063290142 1.02055552713615 -57.1424728629534 55.5640571155031 -1.03533351759732 1.08101968035126 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 72 752 13 3 ZTF_r 475182965115 0 2.5015 179.205 7.49914 26.1414 2.05462e-05 0.0282934 0.0887121 2.80691e-05 272 30. 0.069362 0.060859 19.9985 26.275 1 2458229.682963 752120251 -98.3294174109547 39.7675015228238 -2.7504893060803 1.24107783567451 107.131566008971 65.745773215084 1.64045683844969 1.04596411487715 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 73 752 13 3 ZTF_r 475184065115 0 2.6484 179.19 7.50305 26.1379 2.41206e-05 0.0308085 0.0986055 3.30702e-05 272 30. 0.071279 0.073426 19.9702 26.275 3 2458229.6840625 752120251 -105.292845995581 40.7732161324033 -2.87262341619199 1.21234098678409 -30.8242537355521 65.8219371246332 -0.471451589143801 1.04843900615674 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 74 753 16 2 ZTF_g 476329806215 2048 3.2041 36.7588 7.10583 25.415 0.00160904 0.201804 -0.0220266 0.00279408 154 30. 0.083517 0.071923 19.03 25.415 1 2458230.8298032 753120162 719.430806571765 45.1758749931409 17.7148410057163 1.09108944441054 843.579489981206 65.5625922770089 12.953439101268 1.07625071288388 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 75 753 16 2 ZTF_g 476330716215 2048 3.1449 45.4957 6.49675 25.5728 0.00140227 0.200427 0.0420692 0.00217749 186 30. 0.087672 0.070708 19.3014 25.5728 3 2458230.8307176 753120162 695.647509877217 43.8289139942463 17.6556343621579 1.08226156918341 925.738116552725 64.0950352757841 14.5404868258506 1.07514511169646 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 76 752 13 3 ZTF_r 477178225115 0 2.0202 179.109 9.43878 26.1402 2.00732e-05 0.0280753 0.0896142 2.74215e-05 271 30. 0.050465 0.048953 20.0271 26.275 3 2458231.6782292 752120251 -60.6792148936321 39.6968675455717 -1.70035074430324 1.40596139366158 -71.9842232661636 77.088525388487 -0.940075592135921 1.0376141935319 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 77 753 16 2 ZTF_r 477180566215 0 1.7844 191.754 9.61089 26.0731 2.38045e-05 0.0286931 0.115469 2.92966e-05 262 30. 0.051928 0.049508 20.1225 26.275 3 2458231.6805671 753120262 -173.46275896829 39.9873583161108 -4.82545573917415 1.79374343152095 -150.377628573193 77.9492852539542 -1.94216573071037 1.03726712655251 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 56
 78 753 16 2 ZTF_r 477270056215 0 1.7376 193.422 9.50483 26.0493 2.63306e-05 0.030581 0.119656 3.25986e-05 266 30. 0.054896 0.054602 20.1215 26.275 2 2458231.7700579 753120262 -189.64471983129 42.4871631302812 -4.96521229685518 2.67697805310779 30.0269096963736 78.6188617607858 0.384502420713653 1.04497844786528 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 79 752 13 3 ZTF_r 477270545115 0 1.7253 179.096 9.41667 26.1166 2.12079e-05 0.0294323 0.109131 2.93958e-05 276 30. 0.055939 0.055299 20.1177 26.275 2 2458231.770544 752120251 -235.29841234634 42.5451073319965 -6.15211116481958 1.62046490734235 -140.252793923087 78.6423294283662 -1.79543771892216 1.05349887784125 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 80 753 16 2 ZTF_g 478185836215 0 2.3138 49.132 12.0368 25.7563 7.92655e-05 0.046953 -0.0866829 0.00013355 169 30. 0.062489 0.050348 19.0714 25.7563 3 2458232.6858333 753120162 310.63426500076 56.3366283087937 6.13356976359501 1.06108327423358 312.340200936194 98.3763812813187 3.19633458828675 1.06404461448101 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 81 753 16 2 ZTF_r 478201886215 0 1.7035 188.939 100.595 24.5321 0.000142512 0.041033 0.117507 0.000212201 94 30. 0.064081 0.055571 17.5354 26.275 3 2458232.7018866 753120262 -54.5798530351791 441.436646686301 -0.137536756716156 1.08760470715823 194.319068913577 848.212477266379 0.230635394156556 1.06178099534506 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 82 752 13 3 ZTF_i 478299875115 0 1.8116 238.219 7.91319 25.4425 4.3161e-06 0.0206954 0.170533 1.54049e-05 274 30. 0.056145 0.051049 19.5639 25.4425 2 2458232.7998727 752120351 -90.3721678907729 30.4473220881247 -3.30172121378194 1.32073280181222 34.4165721512094 58.5542643950461 0.591730937153289 1.04633264995005 0.143602836844563 15.9740001296997 0.0419999994337559 3.21000003814697 0.177000001072884 2458173.847940 2458266.720174 0
 83 753 16 2 ZTF_i 478308106215 0 1.8622 239.459 7.24327 25.4201 5.2013e-06 0.0223561 0.174487 1.37557e-05 271 30. 0.058557 0.052537 19.6267 25.4201 2 2458232.8081019 753120362 23.0808763624113 28.5795973570764 0.898361206551867 1.14251682206558 -169.153030703176 53.7386616274226 -3.1688970461867 1.04253135323967 0.0253833369816497 15.9080001449585 0.0489999987185001 4.29899978637695 0.284000009298325 2458173.867755 2458266.720648 0
 84 753 16 2 ZTF_r 479187126215 0 1.7756 193.295 11.9616 26.0936 2.71653e-05 0.0307572 0.118402 3.34001e-05 265 30. 0.055476 0.04831 19.8555 26.275 1 2458233.6871296 753120262 -269.668893756207 52.3943606268524 -5.72533772290258 1.90866256848812 -401.07008631567 99.9155782497907 -4.04112475246954 1.04262068872738 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 85 753 16 2 ZTF_g 479215856215 0 1.8585 77.0056 10.3486 26.2187 3.79677e-05 0.0356088 -0.0600986 5.24245e-05 230 30. 0.051196 0.044179 19.9048 26.2187 3 2458233.7158565 753120162 121.544192477304 49.9673045572011 2.70584609735745 1.28208541711806 -335.042297824547 91.9511806312356 -3.66823813094623 1.07845965625469 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 86 753 16 2 ZTF_g 479218266215 0 1.8909 76.61 10.2006 26.212 3.85578e-05 0.0359984 -0.0552651 5.30761e-05 233 30. 0.052098 0.047836 19.9016 26.212 1 2458233.7182639 753120162 -10.6194510918867 49.1918064100349 -0.240139774946976 1.17956228009652 -213.831214268043 90.3162157738704 -2.3835296680043 1.07590301413316 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 87 752 13 3 ZTF_g 479220625115 0 2.0338 91.0645 10.788 26.2485 3.55201e-05 0.0370281 -0.0615116 5.35991e-05 251 30. 0.052141 0.046413 19.8057 26.2485 1 2458233.720625 752120151 38.763480173208 49.5423310772534 0.870364411552601 1.22994917925857 -99.0457978003801 91.8563333116913 -1.0855307778159 1.06423909002501 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 88 752 13 3 ZTF_g 479221585115 0 1.8063 91.3035 10.7818 26.2567 2.4773e-05 0.0310186 -0.0603885 3.67639e-05 254 30. 0.053145 0.046935 19.9335 26.2567 3 2458233.7215856 752120151 -65.0862336508848 50.3551973490987 -1.43780384160462 1.29449764878833 -106.825792241188 95.3054369177943 -1.12842743893937 1.07189851715498 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 89 752 13 3 ZTF_g 480175405115 0 2.4248 83.9275 12.7947 26.1712 4.11975e-05 0.0372582 -0.0502368 7.15778e-05 214 30. 0.056459 0.051186 19.4027 26.1712 3 2458234.6754051 752120151 103.870574642194 65.3962504212292 1.7668288705842 1.04399364581147 -131.353154724105 108.833240498612 -1.2150499716146 1.08230538845884 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 90 753 16 2 ZTF_g 480204936215 0 2.2958 77.1525 11.0815 26.2095 5.31481e-05 0.0416434 -0.0332601 7.85375e-05 213 30. 0.058396 0.050615 19.6476 26.2095 3 2458234.7049306 753120162 61.8217737738859 54.6578574756826 1.25818255359403 1.1858305032193 -154.387431138081 90.7388504563293 -1.71290730032189 1.09168319779116 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 91 752 13 3 ZTF_g 480237465115 0 2.2367 65.0374 15.3521 25.883 6.10672e-05 0.04013 -0.0705965 0.000118254 170 30. 0.044124 0.050581 18.9762 25.883 3 2458234.7374653 752120151 -61.6123406694835 70.806179503455 -0.967946485783058 1.08521331617825 -233.496620439026 122.001301263375 -1.92677644564155 1.08320173268772 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 92 753 16 2 ZTF_g 480237956215 0 2.4823 43.8907 15.8858 25.6124 0.000125495 0.0501524 -0.0191965 0.000242059 120 30. 0.065618 0.063669 18.5914 25.6124 3 2458234.7379514 753120162 -85.4157458919688 90.9679966492068 -1.0444895716616 1.01939377211591 -173.245034952932 144.536292700795 -1.20669934846072 1.10698530759027 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 93 752 13 3 ZTF_g 481164065115 0 2.3744 89.3755 11.9231 26.2853 4.15417e-05 0.0383102 -0.0840517 6.66406e-05 224 30. 0.06111 0.057837 19.6146 26.2853 3 2458235.6640625 752120151 91.9432155755918 60.3574746622045 1.69450724029173 0.97646930863888 64.123894805277 102.846109957525 0.627692899155971 1.07453656701148 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 94 753 16 2 ZTF_g 481184616215 0 1.9905 77.5629 11.3302 26.2407 4.39953e-05 0.0384368 -0.0669072 6.38816e-05 223 30. 0.054436 0.045798 19.7753 26.2407 3 2458235.6846181 753120162 89.022448552312 57.3155607767636 1.72775353619616 1.13513671438369 -122.691320399873 102.469580179031 -1.20540801754037 1.08292564990209 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 95 753 16 2 ZTF_g 481204536215 0 1.8226 76.3066 11.4411 26.2164 3.657e-05 0.0344802 -0.0348558 5.46143e-05 216 30. 0.05131 0.043324 19.812 26.2164 3 2458235.704537 753120162 158.143539895765 54.6375956263405 3.21969458621485 1.20883292271706 124.419908367771 97.7371826553131 1.28157861937621 1.09407697987602 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 96 752 13 3 ZTF_g 481205475115 0 1.9302 90.4493 11.9269 26.2719 3.94625e-05 0.0379509 -0.0690594 6.27313e-05 237 30. 0.045189 0.044943 19.7926 26.2719 3 2458235.7054745 752120151 94.3085030309569 57.6565724479663 1.81951999046501 1.07906764862657 180.422968214217 105.84604315872 1.71605968315118 1.07978753800387 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 97 752 13 3 ZTF_g 482162265115 0 2.2652 87.1784 12.8966 26.2303 4.29015e-05 0.0385012 -0.0620612 7.31447e-05 215 30. 0.053144 0.047891 19.5139 26.2303 3 2458236.6622685 752120151 -103.026837979751 70.1827613410657 -1.63295689386966 1.01757403173014 -276.423368176878 119.655676176973 -2.32571579014733 1.08976692973907 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 98 752 13 3 ZTF_g 482163185115 0 1.9395 87.2514 12.8519 26.2118 3.53384e-05 0.0359283 -0.0470226 5.76519e-05 231 30. 0.049359 0.045346 19.6338 26.2118 1 2458236.6631829 752120151 48.826112696016 63.2632245695418 0.858530297208617 1.09184151263909 -124.449751371682 115.040818121791 -1.08907368404436 1.0826470621808 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
